index,Cattle_ID,Breed,Country,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Date,Farm_ID,Milk_Yield_L
103525,CATTLE_103526,Girolando,BR,Tropical,Semi_Intensive,50,328.1,5,Mid,117,Mixed_Feed,10.3,2,medium,high,3.7,7.5,13.5,20.0,77.4,Summer,0.95,no,yes,24.72,ok,12,2024-10-19,FARM_0339,25.05
103538,CATTLE_103539,Holandes,BR,Subtropical,Pastoral,41,573.1,3,Early,125,Mixed_Feed,15.9,1,medium,low,5.7,6.1,8.5,21.7,78.6,Winter,0.64,no,no,5.81,ok,12,2023-05-03,FARM_0377,4.44
103546,CATTLE_103547,Holandes,BR,Arid,Intensive,131,268.7,6,Mid,57,Concentrates,16.8,2,high,medium,7.7,5.3,8.6,26.2,42.0,Autumn,0.68,no,no,5.99,high,12,2023-04-20,FARM_0131,3.46
103588,CATTLE_103589,Girolando,BR,Tropical,Intensive,116,593.2,2,Late,193,Hay,10.5,2,medium,medium,2.4,6.2,7.1,36.5,59.9,Summer,0.66,yes,yes,17.95,low,12,2023-11-22,FARM_0538,14.88
103592,CATTLE_103593,Jersey,BR,Subtropical,Extensive,71,472.6,2,Early,306,Pasture_Grass,10.6,1,medium,high,6.7,9.7,10.7,16.1,100.0,Winter,0.52,no,yes,0.58,ok,8,2022-07-09,FARM_0116,2.4
103608,CATTLE_103609,Jersey,BR,Tropical,Semi_Intensive,51,357.8,5,Early,328,Hay,17.3,5,medium,medium,1.0,5.3,7.2,25.5,80.2,Monsoon,0.37,no,no,20.26,ok,24,2022-04-19,FARM_0322,16.03
103614,CATTLE_103615,Holandes,BR,Subtropical,Semi_Intensive,56,412.9,6,Early,163,Concentrates,16.5,5,low,high,5.3,7.2,7.7,19.2,66.1,Spring,0.99,no,no,26.01,ok,24,2022-08-23,FARM_0561,25.22
103616,CATTLE_103617,Girolando,BR,Subtropical,Intensive,109,372.3,4,Mid,302,Crop_Residues,10.9,3,medium,high,6.9,10.7,9.3,11.9,59.2,Summer,0.48,no,yes,13.44,low,12,2022-02-05,FARM_0449,12.55
103625,CATTLE_103626,Jersey,BR,Tropical,Pastoral,87,705.4,4,Early,144,Mixed_Feed,18.1,5,medium,high,7.3,6.4,10.0,25.4,32.5,Spring,0.41,no,yes,7.35,ok,12,2022-03-12,FARM_0844,4.6
103670,CATTLE_103671,Girolando,BR,Subtropical,Extensive,27,254.4,1,Late,330,Silage,16.9,2,high,high,1.6,5.5,9.2,36.7,56.8,Spring,0.96,no,no,2.46,high,8,2022-01-04,FARM_0600,4.85
103676,CATTLE_103677,Holandes,BR,Tropical,Mixed,50,699.6,1,Mid,14,Dry_Fodder,12.9,5,medium,high,6.0,5.0,8.2,27.2,65.5,Winter,0.65,no,yes,5.18,ok,12,2022-01-15,FARM_0375,8.32
103688,CATTLE_103689,Holandes,BR,Subtropical,Pastoral,48,573.0,1,Mid,38,Silage,7.3,4,medium,medium,10.2,9.0,9.5,6.0,70.1,Winter,0.49,no,no,18.89,ok,8,2022-08-31,FARM_0495,18.56
103699,CATTLE_103700,Girolando,BR,Subtropical,Semi_Intensive,102,277.7,5,Mid,3,Green_Fodder,12.8,1,medium,high,7.2,6.7,10.2,33.7,43.2,Summer,0.76,yes,yes,7.4,ok,24,2024-09-07,FARM_0481,6.29
103712,CATTLE_103713,Holandes,BR,Arid,Semi_Intensive,106,425.6,6,Mid,188,Green_Fodder,11.2,2,high,high,2.5,11.6,9.1,-3.2,45.9,Summer,0.5,no,no,0.47,ok,12,2024-09-17,FARM_0159,1.73
103755,CATTLE_103756,Holandes,BR,Arid,Semi_Intensive,28,564.1,4,Mid,108,Concentrates,14.4,3,medium,low,7.3,6.4,13.5,20.1,97.1,Spring,0.58,no,no,7.85,high,8,2023-09-22,FARM_0924,7.8
103757,CATTLE_103758,Girolando,BR,Tropical,Semi_Intensive,36,519.6,6,Early,20,Dry_Fodder,7.4,1,high,high,1.6,7.5,14.1,45.0,69.8,Winter,0.76,yes,yes,11.31,ok,12,2022-02-08,FARM_0580,13.37
103758,CATTLE_103759,Jersey,BR,Subtropical,Mixed,111,717.5,3,Late,309,Crop_Residues,8.8,3,medium,high,5.8,7.5,11.1,35.4,100.0,Autumn,0.54,no,yes,4.73,ok,6,2022-06-10,FARM_0725,3.11
103761,CATTLE_103762,Girolando,BR,Arid,Pastoral,139,318.1,2,Mid,300,Dry_Fodder,11.7,2,high,high,6.3,5.8,8.3,22.7,63.0,Winter,0.75,yes,no,3.76,ok,12,2022-10-21,FARM_0644,5.8
103789,CATTLE_103790,Girolando,BR,Arid,Pastoral,123,697.8,5,Late,355,Crop_Residues,14.7,5,high,medium,8.4,5.3,9.2,36.8,50.6,Monsoon,0.59,no,yes,0.0,ok,12,2024-07-13,FARM_0957,0.0
103791,CATTLE_103792,Girolando,BR,Tropical,Mixed,24,306.8,5,Late,38,Mixed_Feed,15.3,4,medium,high,4.4,4.0,9.4,25.8,60.2,Spring,0.44,no,yes,2.0,high,12,2023-12-15,FARM_0898,1.64
103794,CATTLE_103795,Girolando,BR,Temperado,Mixed,140,306.6,1,Mid,268,Crop_Residues,13.7,3,high,high,5.6,7.0,8.2,18.8,43.4,Summer,0.68,yes,yes,12.13,low,12,2023-06-28,FARM_0072,12.18
103805,CATTLE_103806,Girolando,BR,Arid,Semi_Intensive,122,599.3,2,Mid,80,Dry_Fodder,8.5,4,high,high,1.2,4.4,16.3,26.7,84.6,Winter,0.36,yes,yes,0.8,ok,8,2023-10-06,FARM_0814,2.1
103808,CATTLE_103809,Girolando,BR,Arid,Extensive,89,437.1,2,Mid,361,Hay,12.0,5,high,high,1.7,8.4,13.6,4.9,63.5,Monsoon,0.94,no,no,12.65,ok,12,2023-08-01,FARM_0095,9.7
103818,CATTLE_103819,Girolando,BR,Tropical,Extensive,126,361.2,2,Mid,94,Pasture_Grass,13.2,3,medium,medium,8.4,10.7,10.0,13.4,42.0,Spring,0.97,yes,no,14.1,low,8,2023-07-09,FARM_0933,12.22
103851,CATTLE_103852,Girolando,BR,Tropical,Pastoral,93,742.0,5,Late,355,Crop_Residues,12.3,5,high,high,6.7,9.5,7.2,20.2,25.2,Spring,0.91,yes,yes,4.9,ok,12,2023-08-31,FARM_0812,3.28
103874,CATTLE_103875,Holandes,BR,Arid,Semi_Intensive,118,373.3,4,Early,301,Silage,7.5,5,high,high,10.1,12.3,11.5,8.5,48.9,Winter,0.9,yes,yes,8.98,high,12,2023-08-03,FARM_0727,8.2
103890,CATTLE_103891,Jersey,BR,Subtropical,Semi_Intensive,47,742.6,6,Mid,108,Crop_Residues,11.9,4,high,high,8.4,7.7,14.4,21.0,83.6,Spring,0.69,no,no,7.76,low,24,2024-10-28,FARM_0745,5.91
103891,CATTLE_103892,Girolando,BR,Temperado,Mixed,113,703.1,1,Early,268,Crop_Residues,8.2,2,medium,high,3.7,7.6,13.9,32.0,54.4,Winter,0.63,no,yes,0.69,ok,24,2023-11-19,FARM_0344,0.0
103924,CATTLE_103925,Holandes,BR,Temperado,Extensive,131,678.1,4,Early,46,Crop_Residues,15.9,5,medium,low,5.9,9.1,8.8,36.4,79.5,Summer,0.6,no,yes,19.45,ok,8,2024-04-25,FARM_0263,19.36
103949,CATTLE_103950,Holandes,BR,Subtropical,Mixed,92,562.4,6,Early,30,Green_Fodder,15.3,4,high,high,8.9,6.9,11.2,39.3,84.5,Spring,0.77,no,no,10.85,ok,24,2022-04-22,FARM_0879,13.5
103976,CATTLE_103977,Jersey,BR,Temperado,Pastoral,27,570.4,1,Late,331,Pasture_Grass,14.7,5,low,low,6.6,6.1,8.3,13.4,64.3,Autumn,0.48,yes,yes,0.0,ok,12,2023-11-01,FARM_0852,0.0
104022,CATTLE_104023,Girolando,BR,Tropical,Extensive,75,394.4,2,Mid,334,Crop_Residues,18.1,5,medium,medium,8.1,7.8,10.8,13.2,99.4,Monsoon,0.89,yes,no,4.25,ok,6,2022-07-14,FARM_0733,6.15
104023,CATTLE_104024,Girolando,BR,Tropical,Extensive,37,556.6,2,Mid,5,Hay,14.3,4,high,medium,8.4,6.3,11.1,29.9,42.9,Monsoon,0.6,no,no,16.65,low,12,2023-06-24,FARM_0540,15.48
104065,CATTLE_104066,Holandes,BR,Tropical,Mixed,141,589.3,6,Late,363,Dry_Fodder,14.3,1,medium,high,7.6,8.9,6.1,43.4,74.5,Autumn,0.55,yes,no,9.23,high,12,2022-04-16,FARM_0432,8.02
104087,CATTLE_104088,Girolando,BR,Arid,Extensive,112,701.8,1,Early,158,Pasture_Grass,9.1,5,medium,high,1.0,4.7,7.0,8.2,36.6,Autumn,0.84,yes,yes,15.52,ok,12,2022-11-17,FARM_0365,13.84
104101,CATTLE_104102,Girolando,BR,Tropical,Semi_Intensive,137,738.7,2,Mid,10,Silage,13.2,1,high,medium,8.7,7.5,11.6,32.5,56.9,Monsoon,0.33,yes,yes,3.3,ok,12,2022-06-05,FARM_0997,3.62
104129,CATTLE_104130,Holandes,BR,Arid,Semi_Intensive,36,717.0,3,Early,305,Crop_Residues,9.0,3,high,medium,8.5,7.6,16.5,19.3,45.7,Summer,0.97,yes,no,6.4,ok,12,2024-03-18,FARM_0353,6.81
104136,CATTLE_104137,Holandes,BR,Tropical,Extensive,120,380.5,6,Late,112,Dry_Fodder,16.2,5,high,low,7.6,5.4,11.3,45.0,50.6,Spring,0.93,no,yes,8.52,high,12,2024-11-08,FARM_0125,9.45
104143,CATTLE_104144,Jersey,BR,Tropical,Mixed,36,304.8,5,Mid,65,Pasture_Grass,4.0,1,medium,medium,2.3,9.6,5.3,33.1,68.1,Summer,0.32,yes,no,9.47,ok,12,2024-12-29,FARM_0403,10.86
104176,CATTLE_104177,Girolando,BR,Arid,Intensive,96,588.3,2,Mid,21,Hay,6.3,3,high,high,2.7,9.9,9.5,18.6,70.1,Winter,0.87,yes,no,4.54,high,12,2023-11-19,FARM_0432,1.69
104182,CATTLE_104183,Girolando,BR,Tropical,Pastoral,123,363.6,3,Mid,364,Green_Fodder,13.3,3,high,medium,4.0,7.8,9.8,25.0,55.3,Monsoon,0.55,no,no,8.24,low,12,2022-09-16,FARM_0072,7.71
104204,CATTLE_104205,Jersey,BR,Temperado,Pastoral,44,703.5,3,Late,123,Green_Fodder,11.5,2,medium,medium,7.5,11.4,6.2,23.2,80.4,Monsoon,0.97,yes,no,6.43,high,8,2022-09-26,FARM_0258,8.42
104217,CATTLE_104218,Holandes,BR,Temperado,Semi_Intensive,141,321.8,4,Mid,212,Mixed_Feed,20.8,2,high,medium,6.3,9.2,12.0,45.0,77.6,Summer,0.85,no,no,13.57,ok,8,2022-11-07,FARM_0222,12.38
104218,CATTLE_104219,Holandes,BR,Arid,Intensive,58,361.1,6,Late,274,Dry_Fodder,18.3,3,medium,low,2.2,4.6,12.5,30.6,69.2,Spring,0.66,yes,yes,5.68,low,12,2023-07-14,FARM_0531,6.25
104232,CATTLE_104233,Jersey,BR,Tropical,Mixed,42,630.9,5,Early,108,Pasture_Grass,17.4,4,high,medium,8.1,9.4,12.7,17.2,40.5,Spring,0.67,no,yes,8.26,low,12,2023-11-04,FARM_0336,6.45
104278,CATTLE_104279,Holandes,BR,Subtropical,Pastoral,71,566.4,6,Mid,68,Silage,10.6,1,high,high,3.9,5.0,14.1,11.8,35.6,Summer,0.58,yes,yes,8.94,low,12,2023-10-06,FARM_0115,7.74
104284,CATTLE_104285,Holandes,BR,Arid,Pastoral,130,299.8,1,Early,262,Concentrates,13.6,1,high,high,6.7,8.6,5.1,32.7,83.2,Summer,0.78,yes,no,4.66,high,12,2023-03-20,FARM_0670,6.17
104287,CATTLE_104288,Holandes,BR,Tropical,Mixed,125,296.4,1,Mid,299,Green_Fodder,19.5,1,medium,high,2.9,9.8,12.1,34.5,29.2,Summer,0.4,no,no,5.1,high,8,2022-01-19,FARM_0964,6.15
104289,CATTLE_104290,Girolando,BR,Arid,Pastoral,135,374.5,3,Early,274,Green_Fodder,14.0,4,high,low,10.0,7.7,11.2,41.2,40.5,Monsoon,0.72,yes,yes,10.99,ok,12,2022-06-30,FARM_0974,10.31
104306,CATTLE_104307,Jersey,BR,Subtropical,Extensive,121,277.2,3,Early,15,Dry_Fodder,9.8,5,high,high,4.7,8.0,11.5,7.9,68.0,Spring,0.97,yes,yes,15.64,ok,12,2022-05-23,FARM_0734,17.29
104309,CATTLE_104310,Jersey,BR,Temperado,Extensive,77,539.0,5,Mid,151,Mixed_Feed,14.8,5,medium,high,2.3,5.3,12.4,7.5,43.6,Spring,0.77,no,yes,16.66,high,12,2024-04-28,FARM_0607,16.69
104336,CATTLE_104337,Girolando,BR,Subtropical,Mixed,107,452.9,3,Late,150,Crop_Residues,14.3,3,high,medium,2.2,9.6,13.7,27.3,41.2,Spring,0.61,no,no,6.71,ok,12,2024-03-22,FARM_0063,6.2
104338,CATTLE_104339,Jersey,BR,Arid,Semi_Intensive,120,658.6,6,Early,338,Dry_Fodder,21.5,3,high,high,2.6,10.1,6.7,34.1,47.3,Winter,0.73,yes,yes,0.0,high,12,2023-11-08,FARM_0688,0.0
104341,CATTLE_104342,Holandes,BR,Temperado,Pastoral,24,636.3,3,Mid,294,Concentrates,8.5,1,medium,low,4.3,6.9,9.4,25.9,52.3,Spring,0.59,no,yes,8.64,low,12,2022-07-15,FARM_0097,6.78
104367,CATTLE_104368,Holandes,BR,Temperado,Semi_Intensive,67,554.4,5,Late,181,Concentrates,9.2,1,medium,low,7.7,8.1,7.1,18.7,45.1,Summer,0.41,no,no,2.82,ok,12,2022-10-16,FARM_0321,1.87
104400,CATTLE_104401,Holandes,BR,Arid,Semi_Intensive,51,295.6,1,Mid,205,Hay,12.9,5,medium,high,5.9,9.8,9.1,25.4,59.7,Autumn,0.77,yes,no,12.83,ok,12,2024-10-31,FARM_0187,12.65
104401,CATTLE_104402,Girolando,BR,Arid,Semi_Intensive,73,522.9,1,Mid,21,Mixed_Feed,13.6,4,high,medium,5.7,7.5,11.2,24.5,44.1,Monsoon,0.51,no,no,7.19,ok,12,2024-12-28,FARM_0486,5.07
104414,CATTLE_104415,Girolando,BR,Arid,Mixed,110,574.0,4,Early,201,Crop_Residues,15.5,3,high,low,7.0,12.2,10.9,13.4,64.3,Monsoon,0.44,yes,yes,7.49,ok,12,2023-09-17,FARM_0162,7.12
104417,CATTLE_104418,Girolando,BR,Subtropical,Mixed,108,528.9,2,Late,218,Concentrates,13.9,1,high,low,4.8,8.6,9.9,7.7,88.4,Winter,0.76,no,yes,10.79,low,12,2022-02-26,FARM_0104,13.02
104431,CATTLE_104432,Girolando,BR,Tropical,Intensive,31,588.3,2,Mid,2,Green_Fodder,13.0,1,high,high,5.0,10.7,12.5,13.5,83.9,Spring,0.45,no,no,14.33,ok,12,2023-11-02,FARM_0621,15.27
104433,CATTLE_104434,Holandes,BR,Arid,Mixed,24,637.4,6,Late,87,Dry_Fodder,11.7,1,medium,medium,1.0,4.0,5.0,16.5,73.6,Winter,0.42,no,no,0.0,high,12,2022-12-05,FARM_0176,0.0
104441,CATTLE_104442,Jersey,BR,Arid,Semi_Intensive,114,291.4,2,Late,95,Concentrates,8.3,3,medium,high,8.6,10.5,12.7,2.9,70.9,Autumn,0.65,no,no,5.94,low,8,2023-10-01,FARM_0469,6.23
104442,CATTLE_104443,Holandes,BR,Subtropical,Extensive,33,251.1,2,Mid,244,Pasture_Grass,10.4,4,high,high,4.9,6.7,11.6,20.9,64.1,Autumn,0.96,no,yes,4.41,low,8,2022-05-02,FARM_0813,4.0
104467,CATTLE_104468,Girolando,BR,Arid,Pastoral,87,658.5,3,Early,141,Mixed_Feed,8.7,3,high,high,3.6,9.7,5.8,26.2,45.1,Monsoon,0.82,yes,no,6.61,ok,24,2022-07-04,FARM_0742,7.28
104491,CATTLE_104492,Holandes,BR,Arid,Mixed,31,319.0,6,Mid,240,Pasture_Grass,5.5,5,high,medium,3.0,8.4,10.1,-1.2,66.9,Spring,0.82,yes,yes,17.0,ok,12,2024-11-04,FARM_0323,15.66
104494,CATTLE_104495,Holandes,BR,Subtropical,Extensive,44,564.3,3,Mid,364,Crop_Residues,16.3,3,high,medium,8.4,9.5,6.6,19.5,65.2,Monsoon,0.55,yes,yes,13.18,high,8,2022-12-05,FARM_0621,14.49
104506,CATTLE_104507,Girolando,BR,Arid,Semi_Intensive,122,455.7,3,Late,196,Crop_Residues,16.0,5,high,high,9.3,8.0,5.0,26.3,38.8,Autumn,0.38,no,no,15.88,high,24,2022-12-10,FARM_0099,14.8
104514,CATTLE_104515,Holandes,BR,Tropical,Intensive,72,454.3,5,Early,271,Green_Fodder,15.9,2,high,high,6.2,9.5,5.0,13.1,30.2,Autumn,0.99,no,no,18.03,ok,12,2022-05-19,FARM_0292,17.57
104583,CATTLE_104584,Holandes,BR,Subtropical,Pastoral,69,611.5,1,Late,277,Pasture_Grass,7.0,5,high,medium,6.7,8.5,13.1,6.7,51.5,Winter,0.68,no,yes,7.25,ok,12,2022-12-05,FARM_0087,6.87
104600,CATTLE_104601,Jersey,BR,Temperado,Intensive,32,654.4,5,Early,121,Hay,3.7,2,high,low,8.2,4.5,6.7,21.4,35.7,Autumn,0.83,yes,yes,8.03,ok,6,2024-11-05,FARM_0470,7.22
104606,CATTLE_104607,Girolando,BR,Tropical,Pastoral,80,664.8,3,Mid,65,Pasture_Grass,15.9,4,medium,low,4.2,6.6,13.5,15.2,42.6,Monsoon,0.81,yes,yes,1.64,low,8,2024-05-04,FARM_0768,2.16
104610,CATTLE_104611,Girolando,BR,Arid,Pastoral,29,713.0,6,Early,221,Pasture_Grass,17.0,1,high,high,11.6,6.0,11.3,8.7,52.8,Summer,0.8,no,yes,11.18,high,8,2024-06-01,FARM_0983,10.55
104616,CATTLE_104617,Holandes,BR,Subtropical,Intensive,65,424.6,4,Early,152,Silage,15.2,3,medium,high,7.6,8.0,10.4,22.6,52.2,Autumn,0.36,yes,yes,10.3,ok,8,2022-10-24,FARM_0921,8.79
104634,CATTLE_104635,Holandes,BR,Tropical,Semi_Intensive,139,294.9,2,Early,273,Green_Fodder,13.9,2,high,medium,7.6,6.4,9.3,7.0,90.6,Winter,0.94,no,yes,23.86,ok,8,2022-06-30,FARM_0495,25.14
104648,CATTLE_104649,Holandes,BR,Temperado,Intensive,120,529.5,4,Mid,283,Mixed_Feed,9.9,1,high,high,9.5,8.0,13.0,39.4,56.2,Spring,0.85,yes,yes,12.02,ok,12,2022-05-16,FARM_0271,13.35
104652,CATTLE_104653,Girolando,BR,Temperado,Extensive,63,371.2,3,Mid,134,Hay,10.5,5,high,high,6.5,12.2,6.1,39.3,44.5,Monsoon,0.68,no,yes,12.09,ok,12,2024-10-22,FARM_0798,12.66
104662,CATTLE_104663,Girolando,BR,Temperado,Mixed,75,551.5,6,Mid,323,Concentrates,8.8,5,high,high,4.4,9.0,11.5,12.8,43.5,Autumn,0.57,yes,no,5.59,ok,12,2023-07-16,FARM_0551,6.88
104691,CATTLE_104692,Jersey,BR,Subtropical,Semi_Intensive,117,374.3,1,Mid,247,Dry_Fodder,17.6,5,medium,high,8.2,7.8,8.8,11.2,33.0,Monsoon,0.34,yes,yes,7.51,ok,24,2023-06-16,FARM_0715,6.7
104696,CATTLE_104697,Holandes,BR,Subtropical,Intensive,73,347.9,5,Mid,118,Mixed_Feed,11.2,2,medium,medium,2.7,8.4,13.5,33.2,50.3,Autumn,0.41,no,yes,14.51,ok,12,2024-08-23,FARM_0721,14.81
104742,CATTLE_104743,Girolando,BR,Temperado,Mixed,33,550.2,1,Mid,263,Dry_Fodder,8.5,4,medium,high,4.3,10.2,10.1,38.8,63.0,Summer,0.61,no,yes,1.98,low,8,2023-07-03,FARM_0418,3.13
104757,CATTLE_104758,Jersey,BR,Subtropical,Mixed,42,306.3,2,Mid,63,Hay,11.3,5,medium,high,7.7,4.5,6.9,22.1,72.4,Spring,0.5,no,yes,5.54,ok,12,2022-09-30,FARM_0696,8.78
104787,CATTLE_104788,Jersey,BR,Arid,Intensive,109,707.3,4,Early,250,Dry_Fodder,18.2,3,medium,medium,4.6,4.7,5.5,26.7,41.0,Winter,0.32,no,yes,7.92,ok,12,2022-12-16,FARM_0635,5.93
104790,CATTLE_104791,Jersey,BR,Arid,Semi_Intensive,118,514.9,6,Late,10,Dry_Fodder,11.2,5,high,high,5.1,5.0,12.4,24.7,95.1,Winter,0.32,yes,no,4.12,ok,8,2024-05-30,FARM_0193,6.36
104813,CATTLE_104814,Jersey,BR,Arid,Intensive,40,397.5,3,Mid,19,Hay,11.1,5,low,low,11.4,6.7,11.4,14.0,26.8,Spring,0.74,yes,yes,4.18,high,24,2022-12-22,FARM_0809,3.48
104816,CATTLE_104817,Girolando,BR,Subtropical,Intensive,60,447.6,2,Mid,227,Pasture_Grass,4.6,4,high,high,9.3,10.4,15.2,16.9,66.0,Spring,0.44,yes,yes,14.37,ok,12,2024-10-15,FARM_0988,12.96
104841,CATTLE_104842,Jersey,BR,Tropical,Mixed,57,663.7,5,Early,151,Mixed_Feed,13.5,2,medium,high,7.3,10.0,11.3,27.7,49.7,Spring,0.94,no,yes,32.1,ok,12,2022-03-06,FARM_0147,32.48
104853,CATTLE_104854,Girolando,BR,Tropical,Mixed,111,332.5,1,Mid,148,Concentrates,6.9,5,medium,medium,7.5,6.4,9.5,20.7,65.9,Summer,0.5,yes,no,20.4,ok,24,2024-02-29,FARM_0133,19.88
104892,CATTLE_104893,Girolando,BR,Arid,Semi_Intensive,111,700.2,5,Mid,128,Concentrates,13.8,1,high,high,5.3,8.6,14.6,32.4,69.3,Monsoon,0.34,yes,no,1.52,high,12,2022-02-12,FARM_0163,1.85
104916,CATTLE_104917,Jersey,BR,Arid,Intensive,35,361.9,6,Mid,335,Hay,6.2,2,medium,high,9.3,10.7,7.4,20.0,64.9,Autumn,0.63,yes,no,9.35,ok,24,2022-05-02,FARM_0433,11.05
104978,CATTLE_104979,Holandes,BR,Tropical,Mixed,42,561.5,6,Late,138,Crop_Residues,24.4,3,medium,low,12.0,7.7,10.0,39.4,64.0,Winter,0.3,yes,yes,5.8,low,6,2024-04-08,FARM_0235,5.38
104990,CATTLE_104991,Holandes,BR,Temperado,Extensive,116,299.1,2,Mid,177,Green_Fodder,15.3,2,medium,low,6.5,10.9,8.5,28.7,58.8,Autumn,0.71,no,no,7.66,ok,8,2024-12-11,FARM_0937,4.99
104993,CATTLE_104994,Holandes,BR,Tropical,Extensive,131,267.9,3,Late,3,Hay,16.3,1,medium,high,2.1,6.7,7.5,28.3,63.6,Autumn,0.45,no,yes,0.0,ok,12,2023-10-14,FARM_0152,0.0
105004,CATTLE_105005,Girolando,BR,Temperado,Mixed,131,494.1,6,Mid,94,Pasture_Grass,7.0,4,medium,low,13.2,8.2,10.6,29.1,70.2,Spring,0.45,yes,yes,5.24,high,12,2023-05-22,FARM_0999,4.46
105052,CATTLE_105053,Girolando,BR,Temperado,Intensive,137,727.8,5,Mid,224,Mixed_Feed,10.5,2,medium,high,10.1,13.2,10.4,13.6,61.8,Spring,0.92,yes,no,18.18,ok,12,2023-04-22,FARM_0235,19.01
105109,CATTLE_105110,Jersey,BR,Tropical,Intensive,112,441.2,1,Mid,206,Silage,15.8,1,high,high,6.8,12.9,9.2,21.6,51.8,Summer,0.8,no,yes,8.48,ok,6,2022-02-14,FARM_0639,6.5
105128,CATTLE_105129,Jersey,BR,Arid,Semi_Intensive,129,548.2,3,Mid,317,Pasture_Grass,13.0,1,medium,high,7.8,8.4,15.1,23.7,59.7,Monsoon,0.8,no,yes,11.53,high,12,2023-12-02,FARM_0924,12.25
105144,CATTLE_105145,Holandes,BR,Temperado,Mixed,108,301.9,6,Early,39,Mixed_Feed,18.3,1,medium,high,11.8,10.3,17.4,22.6,48.8,Autumn,0.59,no,yes,8.49,ok,12,2022-05-25,FARM_0749,7.78
105146,CATTLE_105147,Jersey,BR,Arid,Mixed,98,283.1,1,Mid,49,Hay,7.8,2,medium,medium,2.3,6.5,8.8,26.5,55.1,Summer,0.63,no,no,17.51,high,12,2024-04-23,FARM_0898,18.82
105159,CATTLE_105160,Girolando,BR,Arid,Pastoral,26,504.9,6,Late,116,Pasture_Grass,11.6,2,high,medium,3.8,8.7,5.0,18.4,70.9,Summer,0.97,no,yes,2.29,ok,12,2023-03-04,FARM_0614,3.74
105175,CATTLE_105176,Jersey,BR,Subtropical,Intensive,143,533.4,4,Early,224,Mixed_Feed,10.3,1,medium,high,8.9,10.3,11.0,1.1,35.4,Winter,0.36,yes,yes,8.52,ok,12,2023-06-09,FARM_0884,8.84
105192,CATTLE_105193,Girolando,BR,Tropical,Semi_Intensive,61,559.7,3,Late,176,Hay,18.5,5,medium,high,7.4,9.5,12.2,8.8,73.5,Autumn,0.49,yes,yes,0.0,high,8,2022-04-17,FARM_0192,0.0
105206,CATTLE_105207,Girolando,BR,Subtropical,Intensive,61,439.5,1,Mid,358,Concentrates,15.0,1,medium,medium,6.2,6.5,7.9,21.5,71.5,Winter,0.72,yes,yes,1.26,ok,12,2023-12-10,FARM_0284,1.59
105208,CATTLE_105209,Jersey,BR,Subtropical,Intensive,49,716.0,3,Mid,236,Crop_Residues,16.6,5,medium,medium,7.6,10.4,7.6,17.7,69.4,Spring,0.67,yes,no,7.15,high,12,2023-06-24,FARM_0625,7.27
105215,CATTLE_105216,Girolando,BR,Tropical,Semi_Intensive,137,616.1,5,Late,84,Dry_Fodder,16.0,3,high,medium,5.7,5.2,13.5,19.2,43.1,Spring,0.73,yes,yes,8.61,ok,12,2023-07-13,FARM_0859,8.84
105222,CATTLE_105223,Holandes,BR,Subtropical,Pastoral,79,701.8,6,Early,280,Dry_Fodder,13.9,1,high,medium,6.1,8.3,8.1,21.0,80.1,Spring,0.79,yes,no,9.45,ok,12,2022-05-17,FARM_0971,7.61
105230,CATTLE_105231,Girolando,BR,Tropical,Semi_Intensive,115,490.6,1,Early,63,Green_Fodder,16.3,1,high,medium,5.7,6.9,9.4,29.3,65.4,Winter,0.47,yes,yes,14.27,low,8,2022-04-10,FARM_0086,13.5
105258,CATTLE_105259,Jersey,BR,Arid,Semi_Intensive,29,638.5,2,Early,298,Green_Fodder,8.2,4,medium,high,6.8,7.9,9.4,4.1,41.6,Winter,0.75,no,yes,4.9,ok,8,2024-04-07,FARM_0793,4.57
105266,CATTLE_105267,Girolando,BR,Tropical,Extensive,64,321.9,3,Early,108,Dry_Fodder,10.3,1,high,high,4.8,8.9,6.1,22.8,85.2,Monsoon,0.83,yes,yes,14.3,ok,8,2022-10-27,FARM_0492,14.41
105290,CATTLE_105291,Jersey,BR,Arid,Semi_Intensive,51,257.1,5,Mid,291,Mixed_Feed,14.9,1,medium,medium,4.5,4.0,9.5,9.0,63.0,Winter,0.34,yes,no,2.11,ok,12,2023-05-18,FARM_0530,3.19
105309,CATTLE_105310,Holandes,BR,Temperado,Semi_Intensive,96,307.4,2,Mid,235,Silage,12.3,2,high,medium,1.0,5.7,6.9,28.9,78.2,Autumn,0.52,yes,no,5.13,ok,8,2024-12-05,FARM_0366,6.06
105324,CATTLE_105325,Jersey,BR,Temperado,Pastoral,113,632.5,6,Mid,130,Dry_Fodder,12.1,3,high,high,7.0,7.8,14.6,20.9,62.4,Autumn,0.73,yes,yes,9.98,ok,6,2023-07-31,FARM_0585,10.21
